-4.449727050412013	1
-4.401261766816676	0
-4.352796483221338	1
-4.304331199626001	0
-4.255865916030664	0
-4.207400632435326	0
-4.1589353488399885	0
-4.110470065244651	0
-4.062004781649313	0
-4.0135394980539765	0
-3.9650742144586384	0
-3.916608930863301	0
-3.8681436472679636	0
-3.819678363672626	0
-3.7712130800772883	0
-3.722747796481951	0
-3.6742825128866134	0
-3.625817229291276	0
-3.5773519456959386	0
-3.528886662100601	0
-3.4804213785052633	0
-3.4319560949099257	0
-3.3834908113145885	0
-3.335025527719251	1
-3.2865602441239137	0
-3.238094960528576	0
-3.1896296769332384	1
-3.1411643933379008	0
-3.092699109742563	0
-3.044233826147226	0
-2.9957685425518883	0
-2.947303258956551	0
-2.8988379753612135	0
-2.850372691765876	0
-2.801907408170538	0
-2.7534421245752005	0
-2.7049768409798634	0
-2.656511557384526	1
-2.6080462737891885	0
-2.559580990193851	0
-2.5111157065985132	0
-2.4626504230031756	0
-2.4141851394078384	1
-2.3657198558125008	0
-2.317254572217163	0
-2.268789288621826	0
-2.2203240050264883	0
-2.1718587214311507	0
-2.1233934378358135	0
-2.074928154240476	0
-2.026462870645138	0
-1.9779975870498006	0
-1.9295323034544634	0
-1.8810670198591257	0
-1.832601736263788	0
-1.784136452668451	0
-1.7356711690731133	0
-1.6872058854777756	0
-1.6387406018824384	0
-1.5902753182871008	0
-1.5418100346917631	0
-1.4933447510964255	1
-1.4448794675010883	0
-1.3964141839057507	1
-1.347948900310413	0
-1.2994836167150758	1
-1.2510183331197382	1
-1.2025530495244006	0
-1.154087765929063	1
-1.1056224823337257	3
-1.057157198738388	4
-1.0086919151430505	4
-0.9602266315477133	5
-0.9117613479523756	9
-0.863296064357038	9
-0.8148307807617008	19
-0.7663654971663632	17
-0.7179002135710255	27
-0.6694349299756879	41
-0.6209696463803507	66
-0.572504362785013	51
-0.5240390791896754	89
-0.47557379559433777	119
-0.42710851199900013	128
-0.3786432284036634	139
-0.33017794480832574	196
-0.2817126612129881	221
-0.23324737761765046	236
-0.18478209402231283	300
-0.1363168104269752	313
-0.08785152683163844	328
-0.0393862432363008	368
0.009079040359036838	347
0.05754432395437448	355
0.10600960754971211	355
0.15447489114504975	336
0.2029401747403874	345
0.25140545833572414	302
0.2998707419310618	268
0.3483360255263994	248
0.39680130912173706	191
0.4452665927170747	186
0.49373187631241233	150
0.54219715990775	134
0.5906624435030867	94
0.6391277270984244	91
0.687593010693762	65
0.7360582942890996	46
0.7845235778844373	41
0.8329888614797749	25
0.8814541450751125	19
0.9299194286704493	14
0.9783847122657869	12
1.0268499958611246	8
1.0753152794564622	9
1.1237805630517999	9
1.1722458466471375	2
1.2207111302424742	2
1.2691764138378119	5
1.3176416974331495	2
1.3661069810284872	3
1.4145722646238248	3
1.4630375482191624	3
1.5115028318145	7
1.5599681154098368	5
1.6084333990051745	4
1.656898682600512	4
1.7053639661958497	7
1.7538292497911874	4
1.802294533386525	5
1.8507598169818626	2
1.8992251005771994	3
1.947690384172537	1
1.9961556677678747	4
2.0446209513632123	6
2.09308623495855	2
2.1415515185538876	7
2.1900168021492252	10
2.238482085744562	4
2.2869473693398996	5
2.3354126529352373	4
2.383877936530575	8
2.4323432201259125	4
2.48080850372125	7
2.529273787316587	3
2.5777390709119246	5
2.626204354507262	9
2.6746696381026	4
2.7231349216979375	6
2.771600205293275	9
2.8200654888886127	5
2.8685307724839495	11
2.916996056079287	15
2.9654613396746248	8
3.0139266232699624	16
3.0623919068653	13
3.1108571904606377	6
3.1593224740559753	5
3.207787757651312	16
3.2562530412466497	10
3.3047183248419874	15
3.353183608437325	18
3.4016488920326626	13
3.4501141756280003	13
3.498579459223338	8
3.5470447428186755	9
3.595510026414013	10
3.643975310009351	10
3.6924405936046867	10
3.7409058772000243	13
3.789371160795362	12
3.8378364443906996	15
3.8863017279860372	11
3.934767011581375	15
3.9832322951767125	9
4.03169757877205	13
4.080162862367388	11
4.128628145962725	15
4.177093429558063	6
4.225558713153401	7
4.274023996748738	10
4.322489280344074	8
4.370954563939412	9
4.4194198475347495	9
4.467885131130087	8
4.516350414725425	2
4.564815698320762	4
4.6132809819161	2
4.661746265511438	3
4.710211549106775	4
4.758676832702113	4
4.807142116297451	6
4.855607399892788	4
4.904072683488126	4
4.9525379670834635	2
5.001003250678799	4
5.049468534274137	1
5.097933817869475	3
5.146399101464812	0
5.19486438506015	1
5.2433296686554876	3
5.291794952250825	2
5.340260235846163	4
5.3887255194415005	1
5.437190803036838	3
5.485656086632176	3
5.534121370227513	2
5.582586653822851	3
5.631051937418187	0
5.6795172210135245	2
5.727982504608862	1
5.7764477882042	1
5.824913071799537	1
5.873378355394875	3
5.921843638990213	1
5.97030892258555	1
6.018774206180888	0
6.067239489776226	1
6.115704773371563	1
6.164170056966901	2
6.2126353405622385	2
6.261100624157576	0
6.309565907752912	2
6.35803119134825	0
6.406496474943587	1
6.454961758538925	2
6.503427042134263	0
6.5518923257296	0
6.600357609324938	1
6.6488228929202755	0
6.697288176515613	3
6.745753460110951	1
6.794218743706288	1
6.842684027301626	0
6.891149310896964	2
6.9396145944923	0
6.988079878087637	0
7.036545161682975	2
7.0850104452783125	0
7.13347572887365	0
7.181941012468988	1
7.230406296064325	0
7.278871579659663	0
7.327336863255001	1
7.375802146850338	0
7.424267430445676	0
7.472732714041014	0
7.521197997636351	1
7.569663281231689	0
7.618128564827025	1
7.666593848422362	1
7.7150591320177	1
7.763524415613038	0
7.811989699208375	0
7.860454982803713	1
7.9089202663990505	0
7.957385549994388	0
8.005850833589726	0
8.054316117185063	0
8.102781400780401	1
8.151246684375739	1
8.199711967971076	0
8.248177251566412	0
8.29664253516175	0
8.345107818757088	1
8.393573102352425	2
8.442038385947763	1
8.4905036695431	1
8.538968953138438	0
8.587434236733776	1
8.635899520329113	0
8.684364803924451	0
8.732830087519789	0
8.781295371115126	0
8.829760654710464	0
8.878225938305802	0
8.926691221901137	0
8.975156505496475	0
9.023621789091813	0
9.07208707268715	0
9.120552356282488	0
9.169017639877826	1
9.217482923473163	0
9.2659482070685	0
9.314413490663839	0
9.362878774259176	0
9.411344057854514	0
9.459809341449851	0
9.508274625045189	0
9.556739908640525	0
9.605205192235863	0
9.6536704758312	0
9.702135759426538	0
9.750601043021875	0
9.799066326617213	0
9.84753161021255	0
9.895996893807888	0
9.944462177403226	0
9.992927460998564	0
10.041392744593901	1
