File,Q,pedestal
/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--00049.csv,-2.354169006645126e-12,0.00040703879050949014
/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--00016.csv,-2.468745604121003e-12,0.0003143710244755243
/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--00033.csv,6.354136851815704e-13,0.0003516254512487509
/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--00050.csv,-8.958327129832265e-13,0.0003838328182817181
/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--00067.csv,-9.687511091958126e-13,0.0003063582238761233
/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--00084.csv,2.9375012589223646e-12,0.00028606602447552455
/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--00101.csv,-5.218750314166415e-12,0.0003126019868631372
/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--00118.csv,-3.749960338633306e-13,0.0003377851109890111
/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--00135.csv,8.333100326653546e-14,0.0003002185381618383
/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--00152.csv,-6.937496981710605e-12,0.0003486076287212787
/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--00169.csv,-6.718746501170959e-12,0.0003466304284715286
/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--00186.csv,5.4062480806072995e-12,0.00026312021283716314
/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--00203.csv,7.58333547096233e-12,0.0002790938185814185
/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--00220.csv,-6.872916596466583e-11,0.00022872753606393572
/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--00237.csv,-4.666668282614349e-12,0.00030438104075924087
/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--00254.csv,4.218746458582753e-12,0.00016035842817182846
/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--00051.csv,1.0312493272937227e-12,0.00036036670384615376
/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--00052.csv,4.2708341132627735e-12,0.0003393980835164831
/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--00053.csv,-3.317707460634083e-11,0.0003297203031968036
/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--00054.csv,-2.4479216129483493e-12,0.0003125499723276723
