,File,Time,Q
51,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01178.csv,1.6128447e-05,-3.4693588873854235e-11
52,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01207.csv,1.2595097e-06,-2.615215273856077e-11
53,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01220.csv,7.0195982e-07,-3.072393897925359e-11
54,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01220.csv,7.0115982e-07,-3.022393897925362e-11
55,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01220.csv,6.9935982e-07,-2.99218554792536e-11
56,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01352.csv,1.2055623e-05,-2.7164296153617816e-11
57,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01352.csv,1.2680223e-05,-1.569348577536175e-10
58,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01356.csv,3.7122323e-06,1.4054588088138086e-12
59,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01360.csv,8.0693915e-06,-5.2917789969434914e-12
60,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--01567.csv,2.2215144e-06,-2.816270971172882e-11
