File,Q,Trigger,pedestal
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--05219.csv,3.073594637255776e-14,False,0.0001272562657166353
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--07433.csv,5.9016115978559184e-15,False,5.9527652060694374e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--08289.csv,-1.8776095128703038e-15,False,0.0001088450103137223
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--10030.csv,-3.714246337852731e-14,False,0.00010109178638507698
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00741.csv,5.6764757496815e-14,False,0.0001238388622513891
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--04237.csv,-9.763611135514205e-15,False,0.00010903723737954199
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--05356.csv,2.6187726072980986e-14,False,0.00011790112302645627
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--01536.csv,3.3211278425916386e-14,False,0.0001262310427722024
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--04038.csv,-6.8004795016173886e-15,False,2.5182776009842286e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--06374.csv,1.093727624361509e-13,False,0.00014598789690384103
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00102.csv,-7.312563914873196e-14,False,0.00015470227254460423
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--05463.csv,5.335551332228458e-14,False,0.00011059643327866015
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--07856.csv,5.991742135847426e-14,False,3.739996748000849e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--07829.csv,-3.48132899332478e-14,False,0.00010553440395735595
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00565.csv,1.6691499945086955e-14,False,9.088230182489651e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--03824.csv,-3.7341698935582406e-14,False,4.848516194381845e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--07885.csv,1.993923424892994e-14,False,0.00012661550262456958
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--03385.csv,-3.982190458458724e-14,False,0.0001603196227599004
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00412.csv,3.461614001372077e-14,False,3.173990444945688e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--06426.csv,-5.389234063200223e-14,False,4.5729888722575934e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--08130.csv,-2.0155490666851946e-15,False,9.086093573918797e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--02437.csv,1.4472343337311096e-14,False,0.00015444596598319295
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--03861.csv,-4.029269264863341e-14,False,6.219748757433135e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--06693.csv,-2.9192126954041773e-14,False,0.00015295085665368696
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--01245.csv,-1.0159756681810818e-14,False,0.00012106222579455024
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--06098.csv,-6.6829795369145296e-15,False,0.0001353085148041884
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--08372.csv,-3.861487990647055e-15,False,4.737451226163677e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--04359.csv,3.2665205055120614e-14,False,0.0001219379316793168
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--03775.csv,-5.229722195054099e-15,False,3.705822462579523e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--05223.csv,3.388770274061132e-14,False,7.06982789009665e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--08345.csv,1.8222837116363267e-14,False,0.00019158885144556788
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--07012.csv,-1.2386319970104286e-14,False,0.00014250641777732771
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--09838.csv,7.272799125084222e-14,False,0.0001310367673364834
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--07212.csv,4.865359334803236e-14,False,0.00013306584599139375
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--09762.csv,-1.87554680164386e-14,False,0.00016207103918393197
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--07008.csv,3.231890957146961e-14,False,0.00013891814535575835
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--09845.csv,3.383949725300484e-14,False,0.00011014789518146905
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--03614.csv,-1.832469858119212e-14,False,0.0001377861313307423
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--01246.csv,-3.884286197434982e-14,False,0.00018763748494977174
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--06263.csv,2.2211998569317827e-14,False,0.00015826919054747455
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--05274.csv,5.562535136563666e-15,False,0.00015141302702481683
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--03170.csv,-8.984491076567138e-15,False,0.00018355796434283973
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--05458.csv,1.007593739562556e-14,False,0.00013733759643223955
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--08819.csv,2.6021765956731617e-14,False,0.0001499392687922973
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--05775.csv,-5.32852022037609e-15,False,0.0001371240092885028
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--05155.csv,4.2569995992015866e-14,False,0.00013817059126512845
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--06632.csv,2.973728173636505e-14,False,0.00012796109950789994
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--04276.csv,-2.2146064807804583e-14,False,8.075824670904638e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--05450.csv,-6.338621518077951e-16,False,0.00010822561480418718
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00362.csv,-2.0331573792495122e-14,False,0.00011969526141070886
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--04340.csv,-2.8454991738471073e-15,False,7.550399097806383e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--05142.csv,4.089964620164354e-14,False,0.00015207514720115483
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--08926.csv,-1.037832637431332e-14,False,0.00013216877061718885
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--10021.csv,-1.0213725921038134e-14,False,0.00016279723951200236
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--03393.csv,-2.17059489853823e-16,False,0.00017815418952225455
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--09121.csv,1.8047112529835204e-14,False,6.426928747180877e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--08639.csv,-3.3772766226225895e-15,False,4.837837629690457e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--01729.csv,-2.0203488450906243e-15,False,0.00013319399840066247
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--02743.csv,-5.229120378486732e-15,False,5.724943674390052e-06
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--03754.csv,-5.100704192220533e-14,False,7.68709598523713e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--01132.csv,-2.4158852972227656e-14,False,0.00013342893938897508
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--07610.csv,3.028281140831647e-14,False,0.00016358751312282863
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--02141.csv,-4.7405560687049615e-15,False,0.00013558618019274827
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--04303.csv,3.4817267280548684e-14,False,6.027520045109887e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--05037.csv,6.148828089241678e-15,False,7.123224910806096e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--09936.csv,9.334525402671996e-16,False,0.0001354580230264574
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--06557.csv,-1.5717317096269207e-14,False,0.0001213398864876003
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--08087.csv,1.8728584012528997e-14,False,7.202252273939198e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--07566.csv,-2.8518620994781815e-14,False,0.00014991791373795998
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--07199.csv,-1.3044841540504083e-14,False,0.0001613021305720793
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--08670.csv,-2.931490141251647e-14,False,8.225336522452681e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--01063.csv,-2.81649995485536e-14,False,6.943810127127608e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--01882.csv,4.760871434334546e-15,False,0.00012317673938897468
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--02208.csv,1.003332912853102e-14,False,0.0001388113546237504
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--03811.csv,1.7163586089052385e-14,False,9.209974759073587e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--05030.csv,4.358699895731503e-14,False,6.794299286446848e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--04309.csv,-6.759876894670207e-14,False,0.00011708950104573
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--08095.csv,2.2635896208129217e-14,False,9.476959208530253e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--02848.csv,-2.768275606875493e-14,False,0.00016444186323560236
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--03981.csv,1.1489878797626103e-14,False,5.944220986262282e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--06471.csv,-2.504170549153404e-14,False,9.568801609596589e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--01903.csv,-7.503110850210201e-15,False,-3.3190710908344866e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--02539.csv,5.1366253929239775e-14,False,1.8625622001229848e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--05044.csv,1.9226283707827407e-15,False,8.101455007176901e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--02325.csv,-6.816642997530223e-14,False,6.0723733032604514e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--09784.csv,-1.9077826926751263e-14,False,0.00017571929325405593
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--07137.csv,-3.0015563048237593e-14,False,0.00013966570205044816
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--03172.csv,-3.460152714842166e-14,False,0.00015937984203404383
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--08139.csv,1.0029150611700736e-14,False,0.0001155730214681214
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--10082.csv,-9.956547879072678e-16,False,0.00010653827168341737
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--05188.csv,-5.546058241452747e-14,False,0.00015254503733853512
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--01859.csv,-9.855195103205155e-15,False,4.1436781402501875e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--09568.csv,7.608376978388395e-14,False,0.0001189904215501382
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--08848.csv,-2.1702028579984143e-14,False,6.206933397580702e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--02250.csv,1.8041769868555785e-14,False,3.376897785523921e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--07328.csv,2.5054123581214947e-14,False,1.3883983822021057e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--02158.csv,-1.3175683361499623e-15,False,0.00015732940141481103
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--02644.csv,1.3203545397869294e-14,False,8.265917299569807e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--07294.csv,-1.7139867480010958e-14,False,0.00011561573770761193
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--01068.csv,3.4187052087686154e-14,False,0.00010042966530654533
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--05470.csv,-1.487449643047396e-14,False,7.091185790445245e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--04454.csv,-3.2427616647788905e-15,False,0.00015019557326225756
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--09344.csv,8.145549716519707e-15,False,0.00010115586247693707
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--04923.csv,2.121826652094349e-14,False,4.816478782038206e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--08213.csv,-5.5493826570388084e-15,False,0.00010092091466065661
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--08239.csv,-2.1311136520590374e-14,False,0.0001594011983801589
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--05081.csv,5.934871213237136e-15,False,4.31525232725011e-06
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--04475.csv,-5.565943257841355e-14,False,6.86051140455231e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--08959.csv,-2.988842820470349e-14,False,0.0001308872498052142
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--03120.csv,2.878236022200926e-14,False,9.876368171007214e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00351.csv,2.5175930031978632e-14,False,7.877188125897475e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--03387.csv,-2.0817756705020033e-14,False,7.283414672955014e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--07088.csv,-6.251507441890337e-15,False,0.00011538079786754689
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--09311.csv,2.4659842924220048e-14,False,0.00010600429979496066
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--08767.csv,-3.5280248822572215e-14,False,0.00016760296352266474
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--06337.csv,-2.9496527499336755e-14,False,0.00016410012573303879
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--07828.csv,9.239053674513597e-16,False,0.00011595747457453919
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--07256.csv,1.0392804811362139e-14,False,0.00016166522140660978
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--04310.csv,-1.3637618151817452e-14,False,0.00013524444176748514
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--06846.csv,3.343336745577184e-14,False,6.552945095345752e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--07254.csv,-3.1157026462812275e-14,False,9.47909516916187e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--04994.csv,2.8756333408060334e-14,False,0.00012471456612672292
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--05167.csv,-9.503057313658965e-15,False,9.209974379742055e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--04594.csv,-3.6509563393320636e-14,False,0.00011115175689973844
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--06506.csv,-3.744536533863133e-14,False,0.00012095542899323958
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--07512.csv,3.688701183400757e-14,False,8.746489876973922e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--03615.csv,-1.8707389675539513e-15,False,7.813112556900044e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--06004.csv,-3.817061682965412e-14,False,0.00017734255640763506
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--06092.csv,3.158559533587807e-15,False,0.00010529945458274021
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--05339.csv,-5.235445448889273e-15,False,0.00010927219290547948
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--03801.csv,1.2028064819803465e-14,False,0.0001228777142915783
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--03280.csv,1.1005307424077263e-14,False,9.122403231495204e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--07734.csv,3.702693334325634e-15,False,6.373531892557239e-05
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--02069.csv,2.936295530282287e-14,False,0.00012503495634612018
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--07144.csv,4.462652209334309e-14,False,0.0001597643006151387
/home/einstein/PycharmProjects/_-300V_-1800V_-2300V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--03412.csv,-6.677782496402009e-15,False,0.00013011833465245576
