File,Q,Trigger,pedestal
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00075.csv,5.568509205784756e-14,False,-3.187343482265409e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00076.csv,-4.436809724518018e-14,False,6.381204998011761e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00077.csv,-1.7584422491280736e-15,False,0.00010567311420285686
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00078.csv,4.435751596401685e-14,False,5.012896608132263e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00079.csv,-2.3759749554515062e-14,False,6.952669134904775e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00080.csv,5.074580398305517e-15,False,0.00011472040493558506
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00081.csv,-7.27604523767695e-14,False,6.736901418788421e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00082.csv,-1.0909241785687815e-14,False,0.00011624786969915045
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00083.csv,2.0271645496411956e-14,False,0.00013661762817124447
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00084.csv,-7.15832419476318e-15,False,0.00013865780534978405
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00086.csv,7.5167572302701e-15,False,8.715127507949487e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00087.csv,3.594575633181101e-14,False,4.498044736515418e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00088.csv,-3.437970060874195e-14,False,0.00011320362708353727
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00089.csv,-4.665913658349657e-15,False,0.00011853372840192192
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00090.csv,4.734796809185524e-14,False,3.61895125989365e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00091.csv,5.09446215857045e-14,False,7.610653506065562e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00092.csv,6.181707807020606e-15,False,9.694627569937033e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00093.csv,3.147896239541922e-15,False,8.704446352581272e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00094.csv,-4.743127329217251e-15,False,8.225911522454377e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00095.csv,-3.9327262036258744e-14,False,7.25068555993258e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00096.csv,9.42411936343755e-15,False,1.4612756031653125e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00097.csv,1.8868711947013706e-14,False,3.148962789673008e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00098.csv,-2.0600807218782573e-13,False,0.00010675194778195252
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00099.csv,-2.3510067295543674e-14,False,7.604244458754721e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00100.csv,3.149830984631456e-14,False,0.00011857645916341715
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00101.csv,-6.062201748987937e-14,False,0.00015864302507085474
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00103.csv,-4.154657017128217e-15,False,6.806331127772499e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00104.csv,2.4683808332208855e-15,False,0.00011041573487809695
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00105.csv,1.925421982582555e-14,False,4.686040204147195e-05
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00106.csv,-1.0165370881925472e-15,False,0.00010364362077173894
/mnt/windows_file/DATA/21_12_21_gooddata/_-300V_-1900V_-2400V_LED_10KHz_9V_28ns_20us_2.5GHz/C1--w--00107.csv,-7.904943846655193e-15,False,6.951600051589949e-05
